r,p,common,stroop,stay,subj
-1.364,-1.3193,-1,0.38237,1,55
-1.364,-3.3193,-1,0.38237,1,55
-0.36404,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-0.36404,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
2.636,0.68067,-1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-1.364,-0.31933,1,0.38237,1,55
-1.364,-0.31933,1,0.38237,1,55
0.63596,0.68067,-1,0.38237,1,55
-0.36404,0.68067,-1,0.38237,1,55
-1.364,-1.3193,1,0.38237,0,55
0.63596,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
0.63596,0.68067,-1,0.38237,1,55
-1.364,-0.31933,1,0.38237,0,55
1.636,0.68067,1,0.38237,1,55
-1.364,-2.3193,1,0.38237,1,55
2.636,0.68067,-1,0.38237,1,55
-1.364,-2.3193,1,0.38237,1,55
-1.364,-2.3193,1,0.38237,0,55
-0.36404,0.68067,1,0.38237,1,55
-0.36404,0.68067,1,0.38237,1,55
-1.364,-3.3193,-1,0.38237,0,55
-1.364,-1.3193,1,0.38237,1,55
-1.364,-0.31933,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-1.364,-0.31933,1,0.38237,1,55
0.63596,0.68067,-1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.38237,1,55
-1.364,-0.31933,-1,0.38237,0,55
-1.364,-0.31933,1,0.38237,1,55
0.63596,0.68067,-1,0.38237,1,55
-1.364,-3.3193,1,0.38237,0,55
-1.364,0.68067,1,0.38237,1,55
-1.364,-1.3193,1,0.38237,1,55
1.636,0.68067,1,0.38237,1,55
-1.364,-2.3193,-1,0.38237,1,55
1.636,0.68067,-1,0.38237,1,55
-1.364,-0.31933,1,0.38237,1,55
-1.364,-0.31933,1,0.38237,0,55
-1.364,0.68067,1,0.38237,1,55
-1.364,0.68067,-1,0.38237,1,55
1.636,0.68067,1,0.38237,1,55
1.636,0.68067,1,0.38237,1,55
-1.364,0.68067,1,0.43498,1,57
-1.364,-2.3193,1,0.43498,1,57
-1.364,-1.3193,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-1.364,0.68067,-1,0.43498,0,57
-0.36404,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-1.364,0.68067,-1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-1.364,-2.3193,-1,0.43498,1,57
-1.364,-1.3193,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
-1.364,-3.3193,1,0.43498,1,57
-1.364,0.68067,-1,0.43498,1,57
-1.364,-1.3193,1,0.43498,1,57
-1.364,-1.3193,1,0.43498,1,57
-1.364,-1.3193,1,0.43498,1,57
0.63596,0.68067,-1,0.43498,1,57
-1.364,-2.3193,1,0.43498,1,57
-1.364,-3.3193,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,0,57
2.636,0.68067,1,0.43498,0,57
1.636,0.68067,-1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
0.63596,0.68067,-1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
-1.364,-0.31933,-1,0.43498,1,57
-1.364,-0.31933,-1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-1.364,-1.3193,-1,0.43498,1,57
-1.364,-0.31933,-1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-0.36404,0.68067,-1,0.43498,1,57
1.636,0.68067,-1,0.43498,1,57
0.63596,0.68067,-1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-1.364,-0.31933,-1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
3.636,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-0.36404,0.68067,-1,0.43498,1,57
0.63596,0.68067,-1,0.43498,1,57
-1.364,-2.3193,1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
1.636,0.68067,-1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-0.36404,0.68067,-1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
-1.364,-1.3193,-1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
-1.364,-1.3193,-1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
2.636,0.68067,-1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-1.364,-3.3193,1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
2.636,0.68067,-1,0.43498,1,57
2.636,0.68067,-1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-1.364,-2.3193,-1,0.43498,1,57
-1.364,-2.3193,-1,0.43498,1,57
3.636,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
3.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
-1.364,-1.3193,-1,0.43498,0,57
1.636,0.68067,-1,0.43498,1,57
-1.364,-2.3193,1,0.43498,1,57
-1.364,-1.3193,1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
-1.364,-1.3193,-1,0.43498,1,57
2.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-1.364,-1.3193,-1,0.43498,1,57
-1.364,-2.3193,-1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
0.63596,0.68067,-1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
2.636,0.68067,-1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-1.364,-3.3193,-1,0.43498,1,57
-1.364,-0.31933,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-1.364,0.68067,-1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
-0.36404,0.68067,1,0.43498,1,57
1.636,0.68067,-1,0.43498,1,57
-1.364,-1.3193,1,0.43498,1,57
0.63596,0.68067,-1,0.43498,1,57
-1.364,-3.3193,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-1.364,-2.3193,-1,0.43498,1,57
1.636,0.68067,-1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
0.63596,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.43498,1,57
-1.364,0.68067,-1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
1.636,0.68067,1,0.43498,1,57
-1.364,0.68067,1,0.074633,1,60
-1.364,-1.3193,1,0.074633,1,60
-1.364,-1.3193,1,0.074633,0,60
1.636,0.68067,1,0.074633,1,60
-1.364,0.68067,-1,0.074633,1,60
-0.36404,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
-1.364,0.68067,-1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
3.636,0.68067,1,0.074633,0,60
-1.364,-0.31933,-1,0.074633,1,60
-1.364,-3.3193,1,0.074633,1,60
-1.364,-3.3193,1,0.074633,0,60
-1.364,-2.3193,1,0.074633,1,60
-1.364,-0.31933,1,0.074633,0,60
0.63596,0.68067,1,0.074633,1,60
-1.364,-1.3193,-1,0.074633,0,60
-1.364,-2.3193,1,0.074633,1,60
-1.364,-1.3193,1,0.074633,1,60
-1.364,0.68067,1,0.074633,1,60
0.63596,0.68067,-1,0.074633,1,60
-1.364,-2.3193,1,0.074633,0,60
1.636,0.68067,1,0.074633,1,60
2.636,0.68067,1,0.074633,1,60
-1.364,-0.31933,1,0.074633,1,60
-1.364,0.68067,1,0.074633,1,60
-1.364,-4.3193,-1,0.074633,0,60
-1.364,0.68067,1,0.074633,0,60
2.636,0.68067,1,0.074633,1,60
-1.364,-0.31933,-1,0.074633,1,60
2.636,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
0.63596,0.68067,1,0.074633,1,60
-0.36404,0.68067,1,0.074633,1,60
-1.364,-0.31933,1,0.074633,0,60
-1.364,-0.31933,-1,0.074633,1,60
-1.364,-1.3193,-1,0.074633,0,60
-1.364,-2.3193,1,0.074633,1,60
-1.364,-2.3193,1,0.074633,0,60
-1.364,0.68067,1,0.074633,1,60
-1.364,-0.31933,1,0.074633,1,60
-1.364,-1.3193,-1,0.074633,1,60
-1.364,-2.3193,-1,0.074633,0,60
-1.364,-0.31933,1,0.074633,0,60
-1.364,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
-0.36404,0.68067,1,0.074633,1,60
-0.36404,0.68067,-1,0.074633,1,60
1.636,0.68067,-1,0.074633,1,60
0.63596,0.68067,-1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
0.63596,0.68067,1,0.074633,0,60
-1.364,0.68067,1,0.074633,0,60
-1.364,-0.31933,-1,0.074633,0,60
-1.364,-0.31933,1,0.074633,0,60
-1.364,0.68067,1,0.074633,1,60
3.636,0.68067,1,0.074633,1,60
2.636,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,0,60
-1.364,-0.31933,-1,0.074633,0,60
1.636,0.68067,-1,0.074633,1,60
-1.364,-1.3193,1,0.074633,0,60
2.636,0.68067,1,0.074633,1,60
-1.364,-3.3193,-1,0.074633,0,60
-0.36404,0.68067,1,0.074633,0,60
-1.364,0.68067,1,0.074633,1,60
-1.364,0.68067,-1,0.074633,1,60
-0.36404,0.68067,1,0.074633,1,60
-1.364,-1.3193,1,0.074633,0,60
-1.364,-1.3193,-1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
0.63596,0.68067,1,0.074633,1,60
2.636,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
-1.364,-0.31933,-1,0.074633,0,60
-1.364,-0.31933,1,0.074633,0,60
-0.36404,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,0,60
-1.364,0.68067,-1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
-1.364,-4.3193,1,0.074633,1,60
3.636,0.68067,1,0.074633,1,60
-1.364,-2.3193,-1,0.074633,1,60
-1.364,-2.3193,-1,0.074633,0,60
-1.364,-0.31933,1,0.074633,0,60
0.63596,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,0,60
-1.364,-2.3193,-1,0.074633,0,60
2.636,0.68067,-1,0.074633,1,60
-1.364,-2.3193,1,0.074633,0,60
2.636,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
2.636,0.68067,1,0.074633,1,60
2.636,0.68067,1,0.074633,1,60
-1.364,-2.3193,-1,0.074633,0,60
1.636,0.68067,-1,0.074633,1,60
-1.364,-2.3193,1,0.074633,0,60
2.636,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
-0.36404,0.68067,1,0.074633,0,60
0.63596,0.68067,1,0.074633,1,60
-1.364,-0.31933,-1,0.074633,0,60
-1.364,0.68067,1,0.074633,0,60
0.63596,0.68067,1,0.074633,1,60
0.63596,0.68067,1,0.074633,1,60
-0.36404,0.68067,1,0.074633,1,60
-1.364,-1.3193,-1,0.074633,1,60
-1.364,-0.31933,-1,0.074633,1,60
-0.36404,0.68067,1,0.074633,1,60
0.63596,0.68067,1,0.074633,1,60
-1.364,0.68067,1,0.074633,0,60
-1.364,0.68067,-1,0.074633,1,60
-1.364,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
0.63596,0.68067,1,0.074633,1,60
2.636,0.68067,-1,0.074633,1,60
0.63596,0.68067,1,0.074633,1,60
-1.364,-2.3193,1,0.074633,0,60
-0.36404,0.68067,1,0.074633,1,60
-0.36404,0.68067,1,0.074633,1,60
2.636,0.68067,-1,0.074633,1,60
-1.364,-0.31933,1,0.074633,0,60
0.63596,0.68067,1,0.074633,1,60
-1.364,-1.3193,1,0.074633,0,60
1.636,0.68067,1,0.074633,1,60
-1.364,0.68067,-1,0.074633,1,60
1.636,0.68067,1,0.074633,0,60
-1.364,0.68067,1,0.074633,0,60
-0.36404,0.68067,1,0.074633,1,60
1.636,0.68067,-1,0.074633,1,60
-1.364,-0.31933,1,0.074633,1,60
2.636,0.68067,-1,0.074633,1,60
-1.364,-3.3193,1,0.074633,0,60
-1.364,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
1.636,0.68067,1,0.074633,1,60
2.636,0.68067,-1,0.074633,1,60
1.636,0.68067,-1,0.074633,1,60
0.63596,0.68067,1,0.074633,0,60
0.63596,0.68067,1,0.074633,0,60
-1.364,0.68067,1,0.074633,1,60
-1.364,-0.31933,-1,0.074633,0,60
1.636,0.68067,1,0.074633,0,60
-1.364,-0.31933,1,0.074633,0,60
-1.364,0.68067,-1,-0.081036,0,62
-1.364,-1.3193,1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,0,62
1.636,0.68067,1,-0.081036,1,62
-1.364,-1.3193,-1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-1.364,0.68067,-1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-1.364,-2.3193,-1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,0,62
-0.36404,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,-2.3193,-1,-0.081036,1,62
2.636,0.68067,1,-0.081036,1,62
2.636,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,-2.3193,-1,-0.081036,0,62
-0.36404,0.68067,1,-0.081036,1,62
-1.364,-3.3193,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-1.364,-2.3193,1,-0.081036,1,62
-0.36404,0.68067,-1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,1,62
0.63596,0.68067,-1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,-0.31933,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-1.364,-0.31933,-1,-0.081036,0,62
3.636,0.68067,-1,-0.081036,1,62
-1.364,-2.3193,1,-0.081036,0,62
2.636,0.68067,1,-0.081036,1,62
2.636,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-1.364,-1.3193,-1,-0.081036,0,62
1.636,0.68067,-1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,0,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
0.63596,0.68067,-1,-0.081036,1,62
1.636,0.68067,-1,-0.081036,1,62
0.63596,0.68067,-1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-1.364,-0.31933,-1,-0.081036,0,62
-1.364,-0.31933,1,-0.081036,0,62
-1.364,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
-0.36404,0.68067,-1,-0.081036,1,62
0.63596,0.68067,-1,-0.081036,1,62
-1.364,-2.3193,1,-0.081036,1,62
-1.364,-2.3193,1,-0.081036,1,62
1.636,0.68067,-1,-0.081036,1,62
-1.364,-2.3193,1,-0.081036,0,62
1.636,0.68067,1,-0.081036,1,62
-1.364,0.68067,-1,-0.081036,0,62
-1.364,0.68067,1,-0.081036,0,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,0.68067,-1,-0.081036,0,62
0.63596,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
2.636,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,-1.3193,-1,-0.081036,0,62
-1.364,0.68067,1,-0.081036,0,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,0,62
-1.364,-2.3193,-1,-0.081036,0,62
-1.364,-3.3193,1,-0.081036,1,62
-1.364,-0.31933,1,-0.081036,0,62
3.636,0.68067,1,-0.081036,1,62
-1.364,-2.3193,-1,-0.081036,0,62
2.636,0.68067,-1,-0.081036,1,62
-1.364,-0.31933,1,-0.081036,0,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
3.636,0.68067,-1,-0.081036,1,62
2.636,0.68067,-1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,0,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,-0.31933,1,-0.081036,0,62
-1.364,0.68067,1,-0.081036,1,62
-1.364,-0.31933,1,-0.081036,0,62
-1.364,-1.3193,-1,-0.081036,1,62
-1.364,-2.3193,-1,-0.081036,0,62
-1.364,-2.3193,1,-0.081036,0,62
2.636,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,0,62
0.63596,0.68067,1,-0.081036,0,62
-0.36404,0.68067,-1,-0.081036,0,62
-0.36404,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
3.636,0.68067,1,-0.081036,1,62
-1.364,-0.31933,-1,-0.081036,0,62
1.636,0.68067,-1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,0,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,1,62
0.63596,0.68067,-1,-0.081036,1,62
-1.364,-0.31933,1,-0.081036,0,62
1.636,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,0.68067,-1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,-0.31933,-1,-0.081036,0,62
-1.364,-0.31933,1,-0.081036,0,62
-1.364,-0.31933,1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,1,62
-1.364,-0.31933,1,-0.081036,0,62
-1.364,0.68067,-1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
-0.36404,0.68067,1,-0.081036,1,62
1.636,0.68067,-1,-0.081036,1,62
-1.364,-1.3193,1,-0.081036,0,62
-1.364,-2.3193,-1,-0.081036,1,62
3.636,0.68067,1,-0.081036,1,62
2.636,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,0,62
-1.364,-1.3193,1,-0.081036,0,62
2.636,0.68067,-1,-0.081036,1,62
1.636,0.68067,-1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
0.63596,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.081036,0,62
1.636,0.68067,-1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
1.636,0.68067,1,-0.081036,1,62
-1.364,0.68067,1,-0.15641,0,63
-1.364,0.68067,1,-0.15641,0,63
-1.364,-1.3193,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,0,63
-1.364,0.68067,-1,-0.15641,1,63
0.63596,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,0,63
-1.364,0.68067,1,-0.15641,0,63
-1.364,0.68067,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,0,63
-1.364,-2.3193,1,-0.15641,1,63
-1.364,-0.31933,-1,-0.15641,1,63
-1.364,-3.3193,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,0,63
-1.364,-2.3193,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,0,63
-1.364,-1.3193,-1,-0.15641,0,63
-1.364,-1.3193,1,-0.15641,0,63
2.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,0.68067,-1,-0.15641,0,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,-3.3193,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,0,63
-1.364,-4.3193,-1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,0,63
0.63596,0.68067,-1,-0.15641,1,63
0.63596,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
-1.364,-1.3193,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,-0.31933,-1,-0.15641,1,63
-1.364,-1.3193,-1,-0.15641,1,63
0.63596,0.68067,1,-0.15641,0,63
-1.364,-2.3193,1,-0.15641,1,63
-1.364,-4.3193,1,-0.15641,0,63
-1.364,-0.31933,1,-0.15641,1,63
-1.364,-1.3193,-1,-0.15641,1,63
-1.364,-0.31933,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
0.63596,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
0.63596,0.68067,-1,-0.15641,1,63
1.636,0.68067,-1,-0.15641,1,63
0.63596,0.68067,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,-0.31933,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
2.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
1.636,0.68067,-1,-0.15641,1,63
0.63596,0.68067,-1,-0.15641,0,63
-1.364,0.68067,1,-0.15641,0,63
-1.364,-0.31933,1,-0.15641,1,63
-1.364,-0.31933,-1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-1.364,-0.31933,-1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,-3.3193,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
2.636,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-1.364,-1.3193,-1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
2.636,0.68067,-1,-0.15641,1,63
-1.364,-3.3193,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
-1.364,-2.3193,1,-0.15641,1,63
2.636,0.68067,-1,-0.15641,1,63
2.636,0.68067,-1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
0.63596,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,-2.3193,-1,-0.15641,1,63
-1.364,-2.3193,-1,-0.15641,0,63
-1.364,-2.3193,1,-0.15641,0,63
0.63596,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
-1.364,-1.3193,-1,-0.15641,1,63
-1.364,-2.3193,-1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
2.636,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
-0.36404,0.68067,-1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,0,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,-1.3193,-1,-0.15641,1,63
-1.364,-2.3193,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
0.63596,0.68067,1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
0.63596,0.68067,-1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-1.364,-3.3193,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,0,63
-1.364,-2.3193,1,-0.15641,0,63
-1.364,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-1.364,-3.3193,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
2.636,0.68067,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-1.364,0.68067,-1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
-0.36404,0.68067,1,-0.15641,1,63
1.636,0.68067,-1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
2.636,0.68067,-1,-0.15641,1,63
-1.364,0.68067,1,-0.15641,1,63
-1.364,-2.3193,1,-0.15641,1,63
-1.364,-1.3193,1,-0.15641,1,63
1.636,0.68067,1,-0.15641,1,63
2.636,0.68067,-1,-0.15641,1,63
-1.364,-1.3193,-1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
-1.364,-0.31933,1,-0.15641,1,63
